Timestamp(ms),Current(uA)
12.08,21.011
12.09,21.098
12.1,20.967
12.11,21.011
12.12,20.835
12.13,20.835
12.14,20.835
12.15,20.791
12.16,20.703
12.17,20.615
12.18,20.659
12.19,20.791
12.2,20.483
12.21,20.659
12.22,20.879
12.23,20.923
12.24,20.879
12.25,20.747
12.26,20.879
12.27,20.791
12.28,20.791
12.29,20.659
12.3,20.571
12.31,20.747
12.32,20.527
12.33,20.615
12.34,20.527
12.35,20.527
12.36,20.439
12.37,20.220
12.38,20.439
12.39,20.396
12.4,20.396
12.41,20.571
12.42,20.439
12.43,20.483
12.44,20.483
12.45,20.439
12.46,20.396
12.47,20.352
12.48,20.352
12.49,20.264
12.5,20.396
12.51,20.483
12.52,20.527
12.53,20.659
12.54,20.615
12.55,20.483
12.56,20.483
12.57,20.703
12.58,20.483
12.59,20.615
12.6,20.439
12.61,20.396
12.62,20.308
12.63,20.352
12.64,20.396
12.65,20.527
12.66,20.571
12.67,20.352
12.68,20.527
12.69,20.439
12.7,20.483
12.71,20.527
12.72,20.439
12.73,20.527
12.74,20.527
12.75,20.483
12.76,20.352
12.77,20.264
12.78,20.132
12.79,20.308
12.8,20.308
12.81,20.264
12.82,20.308
12.83,20.439
12.84,20.396
12.85,20.439
12.86,20.527
12.87,20.615
12.88,20.879
12.89,20.835
12.9,20.967
12.91,20.791
12.92,20.791
12.93,20.703
12.94,20.703
12.95,20.923
12.96,20.967
12.97,20.835
12.98,20.879
12.99,20.747
13,20.791
13.01,20.659
13.02,20.703
13.03,20.659
13.04,20.352
13.05,20.483
13.06,20.483
13.07,20.439
13.08,20.483
13.09,20.396
13.1,20.483
13.11,20.439
13.12,20.352
13.13,20.483
13.14,20.396
13.15,20.220
13.16,20.264
13.17,20.220
13.18,20.220
13.19,20.352
13.2,20.352
13.21,20.352
13.22,20.483
13.23,20.439
13.24,20.439
13.25,20.571
13.26,20.659
13.27,20.483
13.28,20.527
13.29,20.659
13.3,20.571
13.31,20.659
13.32,20.615
13.33,20.527
13.34,20.439
13.35,20.615
13.36,20.308
13.37,20.483
13.38,20.527
13.39,20.835
13.4,20.791
13.41,20.879
13.42,20.967
13.43,20.879
13.44,21.011
13.45,20.923
13.46,20.835
13.47,20.923
13.48,20.879
13.49,20.879
13.5,20.923
13.51,20.879
13.52,20.879
13.53,21.055
13.54,21.098
13.55,21.098
13.56,20.835
13.57,20.791
13.58,20.659
13.59,20.659
13.6,20.615
13.61,20.659
13.62,20.571
13.63,20.615
13.64,20.571
13.65,20.571
13.66,20.703
13.67,20.703
13.68,20.747
13.69,20.703
13.7,20.747
13.71,20.659
13.72,20.703
13.73,20.703
13.74,20.615
13.75,20.659
13.76,20.571
13.77,20.396
13.78,20.483
13.79,20.571
13.8,20.439
13.81,20.615
13.82,20.571
13.83,20.483
13.84,20.659
13.85,20.571
13.86,20.879
13.87,20.879
13.88,20.791
13.89,20.703
13.9,20.659
13.91,20.615
13.92,20.703
13.93,20.483
13.94,20.615
13.95,20.615
13.96,20.659
13.97,20.835
13.98,20.747
13.99,20.747
14,20.659
14.01,20.703
14.02,20.703
14.03,20.791
14.04,20.703
14.05,20.527
14.06,20.615
14.07,20.439
14.08,20.352
14.09,20.439
14.1,20.483
14.11,20.483
14.12,20.308
14.13,20.352
14.14,20.220
14.15,20.176
14.16,20.132
14.17,20.088
14.18,20.264
14.19,20.396
14.2,20.527
14.21,20.703
14.22,20.527
14.23,20.659
14.24,20.747
14.25,20.615
14.26,20.571
14.27,20.439
14.28,20.483
14.29,20.483
14.3,20.483
14.31,20.483
14.32,20.352
14.33,20.352
14.34,20.308
14.35,20.132
14.36,20.308
14.37,20.220
14.38,20.132
14.39,20.176
14.4,20.220
14.41,20.220
14.42,20.264
14.43,20.220
14.44,20.176
14.45,20.220
14.46,20.220
14.47,20.220
14.48,20.439
14.49,20.439
14.5,20.527
14.51,20.308
14.52,20.220
14.53,20.352
14.54,20.527
14.55,20.483
14.56,20.571
14.57,20.483
14.58,20.571
14.59,20.659
14.6,20.747
14.61,20.615
14.62,20.439
14.63,20.352
14.64,20.396
14.65,20.396
14.66,20.308
14.67,20.396
14.68,20.483
14.69,20.308
14.7,20.176
14.71,20.220
14.72,20.264
14.73,20.352
14.74,20.352
14.75,20.264
14.76,20.308
14.77,20.396
14.78,20.176
14.79,20.264
14.8,20.220
14.81,20.220
14.82,20.044
14.83,20.176
14.84,20.176
14.85,20.132
14.86,20.396
14.87,20.439
14.88,20.396
14.89,20.396
14.9,20.483
14.91,20.396
14.92,20.396
14.93,20.396
14.94,20.308
14.95,20.352
14.96,20.352
14.97,20.396
14.98,20.439
14.99,20.527
15,20.439
15.01,20.483
15.02,20.396
15.03,20.483
15.04,20.483
15.05,20.396
15.06,20.308
15.07,20.527
15.08,20.703
15.09,20.659
15.1,20.571
15.11,20.571
15.12,20.396
15.13,20.308
15.14,20.396
15.15,20.439
15.16,20.352
15.17,20.308
15.18,20.396
15.19,20.352
15.2,20.396
15.21,20.220
15.22,20.352
15.23,20.176
15.24,20.044
15.25,20.308
15.26,20.439
15.27,20.396
15.28,20.352
15.29,20.352
15.3,20.439
15.31,20.308
15.32,20.396
15.33,20.264
15.34,20.439
15.35,20.132
15.36,20.352
15.37,20.439
15.38,20.264
15.39,20.264
15.4,20.352
15.41,20.220
15.42,20.352
15.43,20.220
15.44,20.352
15.45,20.352
15.46,20.483
15.47,20.571
15.48,20.571
15.49,20.439
15.5,20.308
15.51,20.264
