Timestamp(ms),Current(uA),D0-D7
95.15,3.139,10000000
95.16,3.007,10000000
95.17,3.139,10000000
95.18,3.007,10000000
95.19,2.964,10000000
95.2,2.964,10000000
95.21,3.139,10000000
95.22,3.007,10000000
95.23,3.051,10000000
95.24,2.92,10000000
95.25,3.095,10000000
95.26,3.095,10000000
95.27,3.007,10000000
95.28,2.876,10000000
95.29,3.095,10000000
95.3,2.92,10000000
95.31,3.007,10000000
95.32,3.007,10000000
95.33,2.92,10000000
95.34,3.007,10000000
95.35,3.007,10000000
95.36,3.051,10000000
95.37,3.007,10000000
95.38,3.183,10000000
95.39,3.007,10000000
95.4,3.007,10000000
95.41,3.139,10000000
95.42,3.007,10000000
95.43,3.139,10000000
95.44,3.007,10000000
95.45,3.051,10000000
95.46,3.139,10000000
95.47,3.139,10000000
95.48,2.92,10000000
95.49,2.964,10000000
95.5,3.051,10000000
95.51,3.051,10000000
95.52,3.051,10000000
95.53,3.007,10000000
95.54,3.007,10000000
95.55,2.92,10000000
95.56,3.007,10000000
95.57,3.095,10000000
95.58,3.095,10000000
95.59,3.139,10000000
95.6,2.964,10000000
95.61,3.183,10000000
95.62,3.095,10000000
95.63,3.095,10000000
95.64,3.007,10000000
95.65,3.007,10000000
95.66,3.051,10000000
95.67,3.183,10000000
95.68,2.964,10000000
95.69,2.964,10000000
95.7,3.007,10000000
95.71,2.92,10000000
95.72,3.007,10000000
95.73,3.007,10000000
95.74,3.007,10000000
95.75,3.007,10000000
95.76,3.007,10000000
95.77,3.139,10000000
95.78,3.007,10000000
95.79,3.007,10000000
95.8,3.051,10000000
95.81,2.964,10000000
95.82,3.051,10000000
95.83,2.92,10000000
95.84,2.92,10000000
95.85,3.139,10000000
95.86,3.051,10000000
95.87,3.051,10000000
95.88,3.051,10000000
95.89,3.007,10000000
95.9,3.183,10000000
95.91,3.051,10000000
95.92,3.007,10000000
95.93,2.92,10000000
95.94,3.095,10000000
95.95,2.964,10000000
95.96,3.095,10000000
95.97,3.095,10000000
95.98,3.139,10000000
95.99,3.095,10000000
96,2.964,10000000
96.01,3.139,10000000
96.02,3.007,10000000
96.03,3.183,10000000
96.04,3.095,10000000
96.05,3.007,10000000
96.06,3.095,10000000
96.07,2.92,10000000
96.08,3.051,10000000
96.09,3.007,10000000
96.1,3.183,10000000
96.11,3.007,10000000
96.12,3.139,10000000
96.13,3.139,10000000
96.14,3.139,10000000
96.15,3.051,10000000
96.16,3.095,10000000
96.17,3.007,10000000
96.18,3.007,10000000
96.19,2.92,10000000
96.2,3.095,10000000
96.21,3.139,10000000
96.22,2.832,10000000
96.23,3.051,10000000
96.24,2.832,10000000
96.25,2.92,10000000
96.26,3.139,10000000
96.27,3.007,10000000
96.28,3.139,10000000
96.29,3.007,10000000
96.3,3.095,10000000
96.31,2.92,10000000
96.32,3.007,10000000
96.33,3.051,10000000
96.34,3.051,10000000
96.35,2.964,10000000
96.36,2.92,10000000
96.37,2.92,10000000
96.38,2.92,10000000
96.39,3.095,10000000
96.4,2.964,10000000
96.41,3.095,10000000
96.42,2.92,10000000
96.43,2.876,10000000
96.44,2.964,10000000
96.45,3.007,10000000
96.46,3.007,10000000
96.47,2.964,10000000
96.48,3.007,10000000
96.49,3.007,10000000
96.5,3.007,10000000
96.51,3.007,10000000
96.52,3.139,10000000
96.53,2.832,10000000
96.54,3.139,10000000
96.55,3.007,10000000
96.56,2.744,10000000
96.57,2.964,10000000
96.58,3.007,10000000
96.59,2.92,10000000
96.6,2.964,10000000
96.61,2.964,10000000
96.62,2.876,10000000
96.63,2.964,10000000
96.64,3.007,10000000
96.65,2.964,10000000
96.66,2.92,10000000
96.67,3.139,10000000
96.68,2.92,10000000
96.69,3.095,10000000
96.7,3.051,10000000
96.71,2.92,10000000
96.72,2.964,10000000
96.73,2.92,10000000
96.74,2.964,10000000
96.75,2.964,10000000
96.76,3.095,10000000
96.77,3.051,10000000
96.78,3.183,10000000
96.79,3.095,10000000
96.8,3.359,10000000
96.81,3.227,10000000
96.82,3.183,10000000
96.83,3.095,10000000
96.84,3.051,10000000
96.85,3.007,10000000
96.86,2.832,10000000
96.87,3.139,10000000
96.88,3.095,10000000
96.89,3.139,10000000
96.9,2.876,10000000
96.91,3.095,10000000
96.92,2.92,10000000
96.93,2.832,10000000
96.94,2.964,10000000
96.95,2.92,10000000
96.96,3.007,10000000
96.97,2.964,10000000
96.98,3.139,10000000
96.99,3.051,10000000
97,3.139,10000000
97.01,3.095,10000000
97.02,3.007,10000000
97.03,3.051,10000000
97.04,3.051,10000000
97.05,2.964,10000000
97.06,3.139,10000000
97.07,2.964,10000000
97.08,3.183,10000000
97.09,3.139,10000000
97.1,2.964,10000000
97.11,2.964,10000000
97.12,3.007,10000000
97.13,2.92,10000000
97.14,3.051,10000000
97.15,2.876,10000000
97.16,3.051,10000000
97.17,3.095,10000000
97.18,3.139,10000000
97.19,2.876,10000000
97.2,2.92,10000000
97.21,2.92,10000000
97.22,2.964,10000000
97.23,3.183,10000000
97.24,3.095,10000000
97.25,3.095,10000000
97.26,2.876,10000000
97.27,2.832,10000000
97.28,2.964,10000000
97.29,3.007,10000000
97.3,3.007,10000000
97.31,3.007,10000000
97.32,2.964,10000000
97.33,2.876,10000000
97.34,2.92,10000000
97.35,3.051,10000000
97.36,3.051,10000000
97.37,2.876,10000000
97.38,3.051,10000000
97.39,2.92,10000000
97.4,3.051,10000000
97.41,2.964,10000000
97.42,3.051,10000000
97.43,3.007,10000000
97.44,3.051,10000000
97.45,2.876,10000000
97.46,3.007,10000000
97.47,2.964,10000000
97.48,3.095,10000000
97.49,3.007,10000000
97.5,3.051,10000000
97.51,3.139,10000000
97.52,3.183,10000000
97.53,3.315,10000000
97.54,3.139,10000000
97.55,3.051,10000000
97.56,3.007,10000000
97.57,3.095,10000000
97.58,3.139,10000000
97.59,3.139,10000000
97.6,3.051,10000000
97.61,3.007,10000000
97.62,3.007,10000000
97.63,2.876,10000000
97.64,3.007,10000000
97.65,3.051,10000000
97.66,3.183,10000000
97.67,3.183,10000000
97.68,3.051,10000000
97.69,3.095,10000000
97.7,3.183,10000000
97.71,3.051,10000000
97.72,2.92,10000000
97.73,3.007,10000000
97.74,3.007,10000000
97.75,2.964,10000000
97.76,2.92,10000000
97.77,2.964,10000000
97.78,2.964,10000000
97.79,2.964,10000000
97.8,3.051,10000000
97.81,3.051,10000000
97.82,2.92,10000000
97.83,3.007,10000000
97.84,2.964,10000000
97.85,3.095,10000000
97.86,2.964,10000000
97.87,2.964,10000000
97.88,3.007,10000000
97.89,2.92,10000000
97.9,3.051,10000000
97.91,3.007,10000000
97.92,3.007,10000000
97.93,3.139,10000000
97.94,3.095,10000000
97.95,3.139,10000000
97.96,3.007,10000000
97.97,3.139,10000000
97.98,3.139,10000000
97.99,3.139,10000000
98,3.007,10000000
98.01,2.92,10000000
98.02,3.051,10000000
98.03,2.92,10000000
98.04,3.007,10000000
98.05,2.92,10000000
98.06,3.051,10000000
98.07,3.095,10000000
98.08,3.007,10000000
98.09,3.007,10000000
98.1,3.051,10000000
98.11,2.92,10000000
98.12,3.051,10000000
98.13,3.051,10000000
98.14,3.139,10000000
98.15,3.007,10000000
98.16,3.095,10000000
98.17,2.92,10000000
98.18,3.139,10000000
98.19,3.051,10000000
98.2,3.095,10000000
98.21,3.051,10000000
98.22,3.139,10000000
98.23,2.964,10000000
98.24,3.007,10000000
98.25,3.051,10000000
98.26,3.095,10000000
98.27,2.964,10000000
98.28,2.964,10000000
98.29,2.92,10000000
98.3,2.92,10000000
98.31,2.964,10000000
98.32,3.051,10000000
98.33,3.051,10000000
98.34,2.964,10000000
98.35,3.271,10000000
98.36,3.095,10000000
98.37,2.964,10000000
98.38,3.139,10000000
98.39,3.051,10000000
98.4,2.876,10000000
98.41,2.832,10000000
98.42,3.007,10000000
98.43,3.051,10000000
98.44,3.095,10000000
98.45,3.007,10000000
98.46,3.095,10000000
98.47,3.139,10000000
98.48,3.051,10000000
98.49,3.007,10000000
98.5,3.051,10000000
98.51,3.139,10000000
98.52,3.095,10000000
98.53,3.051,10000000
98.54,3.007,10000000
98.55,3.007,10000000
98.56,2.92,10000000
98.57,2.964,10000000
98.58,3.051,10000000
98.59,3.007,10000000
98.6,3.095,10000000
98.61,3.139,10000000
98.62,3.095,10000000
98.63,3.051,10000000
98.64,3.007,10000000
98.65,3.095,10000000
98.66,2.964,10000000
98.67,2.92,10000000
98.68,3.139,10000000
98.69,3.007,10000000
98.7,3.095,10000000
98.71,3.007,10000000
98.72,3.183,10000000
98.73,3.051,10000000
98.74,3.095,10000000
98.75,2.964,10000000
98.76,3.007,10000000
98.77,2.964,10000000
98.78,2.964,10000000
98.79,2.832,10000000
98.8,3.007,10000000
98.81,2.92,10000000
98.82,3.183,10000000
98.83,3.095,10000000
98.84,3.007,10000000
98.85,3.007,10000000
98.86,3.051,10000000
98.87,2.92,10000000
98.88,3.095,10000000
98.89,3.051,10000000
98.9,3.183,10000000
98.91,3.139,10000000
98.92,2.92,10000000
98.93,3.095,10000000
98.94,2.964,10000000
98.95,2.876,10000000
98.96,3.007,10000000
98.97,3.007,10000000
98.98,3.051,10000000
98.99,3.007,10000000
99,3.095,10000000
99.01,3.183,10000000
99.02,3.051,10000000
99.03,3.007,10000000
99.04,3.139,10000000
99.05,2.964,10000000
99.06,3.007,10000000
99.07,3.051,10000000
99.08,2.876,10000000
99.09,2.964,10000000
99.1,3.051,10000000
99.11,2.964,10000000
99.12,3.139,10000000
99.13,3.095,10000000
99.14,2.964,10000000
99.15,3.051,10000000
99.16,3.095,10000000
99.17,2.964,10000000
99.18,3.183,10000000
99.19,3.139,10000000
99.2,3.051,10000000
99.21,2.964,10000000
99.22,3.095,10000000
99.23,3.051,10000000
99.24,3.051,10000000
99.25,3.007,10000000
99.26,2.92,10000000
99.27,2.92,10000000
99.28,2.92,10000000
99.29,2.92,10000000
99.3,2.92,10000000
99.31,3.051,10000000
99.32,3.095,10000000
99.33,3.183,10000000
99.34,3.095,10000000
99.35,3.139,10000000
99.36,3.227,10000000
99.37,3.095,10000000
99.38,3.139,10000000
99.39,3.139,10000000
99.4,3.183,10000000
99.41,3.007,10000000
99.42,3.051,10000000
99.43,2.876,10000000
99.44,3.139,10000000
99.45,3.051,10000000
99.46,2.964,10000000
99.47,3.183,10000000
99.48,3.139,10000000
99.49,3.139,10000000
99.5,3.051,10000000
99.51,2.92,10000000
99.52,2.964,10000000
99.53,2.964,10000000
99.54,3.095,10000000
99.55,3.051,10000000
99.56,2.964,10000000
99.57,2.832,10000000
99.58,3.139,10000000
99.59,3.051,10000000
99.6,3.095,10000000
99.61,3.051,10000000
99.62,3.007,10000000
99.63,3.051,10000000
99.64,3.095,10000000
99.65,3.051,10000000
99.66,3.007,10000000
99.67,3.051,10000000
99.68,3.139,10000000
99.69,2.964,10000000
99.7,2.964,10000000
99.71,3.051,10000000
99.72,2.964,10000000
99.73,3.051,10000000
99.74,3.051,10000000
99.75,3.007,10000000
99.76,3.095,10000000
99.77,3.051,10000000
99.78,2.876,10000000
99.79,3.139,10000000
99.8,3.095,10000000
99.81,3.051,10000000
99.82,2.964,10000000
99.83,3.007,10000000
99.84,3.051,10000000
99.85,2.92,10000000
99.86,3.095,10000000
99.87,2.92,10000000
99.88,3.051,10000000
99.89,3.315,10000000
99.9,3.095,10000000
99.91,3.007,10000000
99.92,2.964,10000000
99.93,2.92,10000000
99.94,3.051,10000000
99.95,2.876,10000000
99.96,2.92,10000000
99.97,3.007,10000000
99.98,2.92,10000000
99.99,3.095,10000000
100,2.92,10000000
100.01,3.007,10000000
100.02,3.095,10000000
100.03,3.095,10000000
100.04,3.139,10000000
100.05,3.139,10000000
100.06,3.095,10000000
100.07,3.095,10000000
100.08,3.095,10000000
100.09,3.095,10000000
100.1,3.139,10000000
100.11,3.007,10000000
100.12,3.095,10000000
100.13,3.007,10000000
100.14,3.007,10000000
100.15,3.095,10000000
100.16,3.095,10000000
100.17,3.007,10000000
100.18,2.92,10000000
100.19,3.051,10000000
100.2,3.095,10000000
100.21,3.095,10000000
100.22,3.183,10000000
100.23,2.832,10000000
100.24,3.051,10000000
100.25,3.139,10000000
100.26,3.095,10000000
100.27,3.227,10000000
100.28,3.051,10000000
100.29,3.139,10000000
100.3,3.139,10000000
100.31,3.051,10000000
100.32,2.964,10000000
100.33,3.139,10000000
100.34,3.095,10000000
100.35,3.095,10000000
100.36,3.007,10000000
100.37,2.92,10000000
100.38,3.139,10000000
100.39,3.051,10000000
100.4,3.139,10000000
100.41,3.007,10000000
100.42,3.007,10000000
100.43,2.92,10000000
100.44,3.007,10000000
100.45,3.139,10000000
100.46,3.007,10000000
100.47,2.876,10000000
100.48,3.183,10000000
100.49,3.095,10000000
100.5,3.315,10000000
100.51,3.139,10000000
100.52,3.007,10000000
100.53,3.007,10000000
100.54,2.964,10000000
100.55,2.92,10000000
100.56,3.095,10000000
100.57,3.007,10000000
100.58,3.007,10000000
100.59,3.139,10000000
100.6,3.095,10000000
100.61,3.227,10000000
100.62,3.007,10000000
100.63,3.007,10000000
100.64,3.139,10000000
100.65,3.051,10000000
100.66,3.139,10000000
100.67,3.095,10000000
100.68,3.051,10000000
100.69,3.051,10000000
100.7,3.007,10000000
100.71,3.007,10000000
100.72,3.139,10000000
100.73,3.095,10000000
100.74,3.007,10000000
100.75,3.007,10000000
100.76,3.139,10000000
100.77,2.744,10000000
100.78,3.051,10000000
100.79,3.139,10000000
100.8,2.964,10000000
100.81,3.051,10000000
100.82,3.051,10000000
100.83,2.964,10000000
100.84,3.095,10000000
100.85,2.964,10000000
100.86,2.964,10000000
100.87,3.095,10000000
100.88,2.964,10000000
100.89,2.92,10000000
100.9,3.007,10000000
100.91,3.051,10000000
100.92,3.007,10000000
100.93,3.183,10000000
100.94,3.227,10000000
100.95,3.007,10000000
100.96,2.92,10000000
100.97,3.095,10000000
100.98,3.007,10000000
100.99,3.183,10000000
101,3.051,10000000
101.01,2.964,10000000
101.02,3.095,10000000
101.03,3.183,10000000
101.04,3.183,10000000
101.05,3.007,10000000
101.06,2.92,10000000
101.07,3.007,10000000
101.08,2.964,10000000
101.09,2.964,10000000
101.1,3.139,10000000
101.11,2.92,10000000
101.12,2.92,10000000
101.13,2.964,10000000
101.14,2.92,10000000
101.15,3.007,10000000
101.16,2.964,10000000
101.17,3.095,10000000
101.18,3.007,10000000
101.19,2.964,10000000
101.2,3.051,10000000
101.21,3.007,10000000
101.22,2.964,10000000
101.23,3.183,10000000
101.24,3.095,10000000
101.25,3.139,10000000
101.26,2.964,10000000
101.27,3.139,10000000
101.28,3.095,10000000
101.29,3.007,10000000
101.3,2.92,10000000
101.31,3.139,10000000
101.32,3.095,10000000
101.33,3.271,10000000
101.34,3.227,10000000
101.35,3.183,10000000
101.36,3.139,10000000
101.37,3.183,10000000
101.38,3.139,10000000
101.39,3.227,10000000
101.4,3.007,10000000
101.41,3.183,10000000
101.42,3.139,10000000
101.43,3.051,10000000
101.44,3.139,10000000
101.45,3.051,10000000
101.46,3.139,10000000
101.47,2.964,10000000
101.48,2.92,10000000
101.49,3.051,10000000
101.5,3.051,10000000
101.51,3.139,10000000
101.52,3.095,10000000
101.53,3.139,10000000
101.54,2.876,10000000
101.55,2.876,10000000
101.56,3.051,10000000
101.57,3.007,10000000
101.58,2.92,10000000
101.59,2.92,10000000
101.6,3.007,10000000
101.61,2.92,10000000
101.62,3.095,10000000
101.63,2.964,10000000
101.64,3.007,10000000
101.65,2.92,10000000
101.66,2.964,10000000
101.67,3.095,10000000
101.68,3.139,10000000
101.69,3.007,10000000
101.7,3.095,10000000
101.71,3.051,10000000
101.72,3.051,10000000
101.73,3.051,10000000
101.74,3.051,10000000
101.75,3.007,10000000
101.76,3.051,10000000
101.77,2.92,10000000
101.78,3.007,10000000
101.79,3.051,10000000
101.8,3.227,10000000
101.81,3.051,10000000
101.82,2.92,10000000
101.83,2.832,10000000
101.84,3.095,10000000
101.85,3.095,10000000
101.86,3.051,10000000
101.87,3.051,10000000
101.88,3.095,10000000
101.89,3.051,10000000
101.9,2.92,10000000
101.91,3.183,10000000
101.92,2.964,10000000
101.93,2.964,10000000
101.94,3.095,10000000
101.95,3.095,10000000
101.96,3.095,10000000
101.97,3.007,10000000
101.98,3.095,10000000
101.99,3.095,10000000
102,3.007,10000000
102.01,3.139,10000000
102.02,3.007,10000000
102.03,3.139,10000000
102.04,3.007,10000000
102.05,3.139,10000000
102.06,3.139,10000000
102.07,3.007,10000000
102.08,3.227,10000000
102.09,3.095,10000000
102.1,3.051,10000000
102.11,3.095,10000000
102.12,3.095,10000000
102.13,3.183,10000000
102.14,3.095,10000000
102.15,2.92,10000000
102.16,2.964,10000000
102.17,3.139,10000000
102.18,3.007,10000000
102.19,3.007,10000000
102.2,3.051,10000000
102.21,3.139,10000000
102.22,3.007,10000000
102.23,2.964,10000000
102.24,2.92,10000000
102.25,2.876,10000000
102.26,3.007,10000000
102.27,2.92,10000000
102.28,2.92,10000000
102.29,3.007,10000000
102.3,3.227,10000000
102.31,3.051,10000000
102.32,3.139,10000000
102.33,2.92,10000000
102.34,3.095,10000000
102.35,2.92,10000000
102.36,3.051,10000000
102.37,2.92,10000000
102.38,3.051,10000000
102.39,3.007,10000000
102.4,3.095,10000000
102.41,3.007,10000000
102.42,3.051,10000000
102.43,3.007,10000000
102.44,3.139,10000000
102.45,3.139,10000000
102.46,3.095,10000000
102.47,3.227,10000000
102.48,2.92,10000000
102.49,3.051,10000000
102.5,3.051,10000000
102.51,3.007,10000000
102.52,2.92,10000000
102.53,3.139,10000000
102.54,3.095,10000000
102.55,3.051,10000000
102.56,3.007,10000000
102.57,2.92,10000000
102.58,3.051,10000000
102.59,3.007,10000000
102.6,2.92,10000000
102.61,3.095,10000000
102.62,3.007,10000000
102.63,3.095,10000000
102.64,3.051,10000000
102.65,3.095,10000000
102.66,3.139,10000000
102.67,3.007,10000000
102.68,2.92,10000000
102.69,3.139,10000000
102.7,3.139,10000000
102.71,2.92,10000000
102.72,2.92,10000000
102.73,2.92,10000000
102.74,3.007,10000000
102.75,2.92,10000000
102.76,2.92,10000000
102.77,3.007,10000000
102.78,3.051,10000000
102.79,2.964,10000000
102.8,3.139,10000000
102.81,2.964,10000000
102.82,2.964,10000000
102.83,2.92,10000000
102.84,3.007,10000000
102.85,3.051,10000000
102.86,2.964,10000000
102.87,2.92,10000000
102.88,3.095,10000000
102.89,3.051,10000000
102.9,3.095,10000000
102.91,3.051,10000000
102.92,3.139,10000000
102.93,2.832,10000000
102.94,2.964,10000000
102.95,3.007,10000000
102.96,3.051,10000000
102.97,3.051,10000000
102.98,2.964,10000000
102.99,3.095,10000000
103,2.964,10000000
103.01,2.92,10000000
103.02,2.832,10000000
103.03,3.095,10000000
103.04,3.051,10000000
103.05,3.051,10000000
103.06,3.007,10000000
103.07,2.92,10000000
103.08,3.007,10000000
103.09,3.051,10000000
103.1,3.007,10000000
103.11,3.051,10000000
103.12,3.051,10000000
103.13,3.007,10000000
103.14,2.92,10000000
103.15,3.095,10000000
103.16,3.139,10000000
103.17,3.095,10000000
103.18,2.92,10000000
103.19,3.051,10000000
103.2,3.051,10000000
103.21,3.051,10000000
103.22,3.051,10000000
103.23,3.139,10000000
103.24,2.92,10000000
103.25,2.964,10000000
103.26,3.095,10000000
103.27,3.271,10000000
103.28,3.139,10000000
103.29,3.095,10000000
103.3,3.051,10000000
103.31,3.183,10000000
103.32,3.139,10000000
103.33,3.183,10000000
103.34,3.007,10000000
103.35,3.139,10000000
103.36,3.095,10000000
103.37,3.183,10000000
103.38,3.051,10000000
103.39,2.964,10000000
103.4,3.095,10000000
103.41,2.92,10000000
103.42,2.92,10000000
103.43,2.92,10000000
103.44,2.964,10000000
103.45,3.007,10000000
103.46,2.92,10000000
103.47,2.92,10000000
103.48,3.139,10000000
103.49,3.007,10000000
103.5,3.007,10000000
103.51,3.139,10000000
103.52,3.139,10000000
103.53,3.051,10000000
103.54,3.139,10000000
103.55,3.051,10000000
103.56,3.095,10000000
103.57,2.92,10000000
103.58,2.964,10000000
103.59,3.051,10000000
103.6,3.007,10000000
103.61,3.095,10000000
103.62,3.007,10000000
103.63,3.095,10000000
103.64,2.964,10000000
103.65,3.007,10000000
103.66,3.007,10000000
103.67,3.051,10000000
103.68,2.964,10000000
103.69,3.007,10000000
103.7,3.051,10000000
103.71,3.139,10000000
103.72,2.964,10000000
103.73,3.051,10000000
103.74,3.007,10000000
103.75,3.007,10000000
103.76,3.139,10000000
103.77,3.139,10000000
103.78,3.139,10000000
103.79,3.051,10000000
103.8,3.007,10000000
103.81,3.095,10000000
103.82,3.139,10000000
103.83,3.007,10000000
103.84,3.095,10000000
103.85,3.007,10000000
103.86,3.095,10000000
103.87,2.876,10000000
103.88,3.051,10000000
103.89,2.876,10000000
103.9,3.051,10000000
103.91,2.964,10000000
103.92,3.139,10000000
103.93,3.007,10000000
103.94,2.964,10000000
103.95,3.095,10000000
103.96,3.183,10000000
103.97,3.139,10000000
103.98,3.051,10000000
103.99,3.095,10000000
104,3.051,10000000
104.01,3.095,10000000
104.02,3.095,10000000
104.03,2.92,10000000
104.04,3.095,10000000
104.05,3.007,10000000
104.06,3.051,10000000
104.07,3.051,10000000
104.08,2.964,10000000
104.09,2.876,10000000
104.1,2.92,10000000
104.11,3.051,10000000
104.12,3.227,10000000
104.13,3.139,10000000
104.14,3.139,10000000
104.15,3.227,10000000
104.16,3.139,10000000
104.17,3.051,10000000
104.18,3.139,10000000
104.19,3.051,10000000
104.2,3.051,10000000
104.21,2.92,10000000
104.22,3.139,10000000
104.23,3.007,10000000
104.24,3.095,10000000
104.25,2.876,10000000
104.26,3.007,10000000
104.27,2.964,10000000
104.28,3.051,10000000
104.29,2.92,10000000
104.3,2.964,10000000
104.31,2.876,10000000
104.32,3.051,10000000
104.33,2.92,10000000
104.34,2.92,10000000
104.35,3.007,10000000
104.36,2.964,10000000
104.37,3.095,10000000
104.38,2.964,10000000
104.39,2.92,10000000
104.4,3.095,10000000
104.41,3.051,10000000
104.42,3.095,10000000
104.43,2.92,10000000
104.44,2.92,10000000
104.45,3.007,10000000
104.46,3.051,10000000
104.47,3.007,10000000
104.48,2.876,10000000
104.49,3.051,10000000
104.5,2.92,10000000
104.51,2.92,10000000
104.52,3.007,10000000
104.53,3.095,10000000
104.54,3.183,10000000
104.55,3.007,10000000
104.56,3.051,10000000
104.57,3.139,10000000
104.58,3.095,10000000
104.59,3.051,10000000
104.6,3.007,10000000
104.61,2.964,10000000
104.62,2.92,10000000
104.63,3.139,10000000
104.64,2.964,10000000
104.65,2.964,10000000
104.66,2.92,10000000
104.67,3.095,10000000
104.68,3.007,10000000
104.69,3.095,10000000
104.7,3.007,10000000
104.71,3.051,10000000
104.72,3.007,10000000
104.73,2.92,10000000
104.74,2.964,10000000
104.75,3.007,10000000
104.76,3.051,10000000
104.77,3.007,10000000
104.78,2.964,10000000
104.79,3.139,10000000
104.8,3.139,10000000
104.81,3.095,10000000
104.82,3.227,10000000
104.83,3.227,10000000
104.84,3.007,10000000
104.85,3.095,10000000
104.86,2.876,10000000
104.87,3.095,10000000
104.88,2.964,10000000
104.89,3.095,10000000
104.9,3.007,10000000
104.91,3.007,10000000
104.92,2.964,10000000
104.93,3.007,10000000
